Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,61,3:36,4,-4,7,3,12,34,5,0,3,0,4,8,19,1,no,9,3,6,0,1,2,2,3
3,50,3:31,5,-5,1,20,22,0,0,7,4,2,2,15,4,3,no,8,4,0,1,1,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:48,15,-1,5,3,15,16,5,0,2,2,3,10,6,5,no,14,2,4,0,3,5,1,1
2,47,3:09,1,-4,4,10,13,16,0,7,3,1,3,12,10,4,no,12,3,4,1,2,0,4,0
3,41,3:24,6,-3,5,5,6,0,4,18,2,1,0,4,10,4,no,10,1,0,3,2,2,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,2:29,0,-6,4,3,10,62,0,0,2,1,8,8,15,0,no,14,2,11,0,0,0,2,2
2,62,4:19,9,-3,7,20,17,0,8,4,4,0,1,11,18,4,no,8,3,0,1,2,4,4,0
3,60,3:57,18,0,2,7,16,0,0,17,2,2,1,20,6,8,no,11,4,0,2,4,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,75,2:55,0,-6,1,2,2,76,0,0,1,0,7,9,4,0,no,14,1,11,1,0,3,2,0
2,61,3:05,17,-1,8,10,16,0,3,8,3,0,2,6,13,8,no,12,3,0,1,4,3,4,0
3,57,3:45,10,-2,1,7,32,0,3,6,3,1,1,8,6,2,no,13,6,0,1,2,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:05,0,-5,6,2,4,55,3,0,1,0,6,6,12,0,no,14,1,10,0,0,3,2,2
2,61,5:39,8,-3,4,7,26,0,3,16,3,0,3,10,12,7,no,13,5,0,2,3,2,3,0
3,54,3:14,18,0,1,7,21,4,3,0,2,1,1,10,2,8,no,11,4,1,1,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:08,18,0,5,7,16,0,4,6,2,0,3,7,11,9,no,11,3,0,1,4,3,4,1
2,52,3:34,0,-6,0,15,30,1,0,12,3,0,3,14,5,0,yes,1,6,1,2,0,2,2,2
3,48,3:42,9,-3,2,3,0,31,0,6,2,1,3,6,11,6,no,14,0,7,1,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:10,18,0,5,7,18,0,0,4,2,3,1,10,9,8,no,11,4,0,1,3,1,3,1
2,44,2:39,5,-4,5,20,18,0,0,0,4,1,3,7,10,4,no,8,4,0,0,2,4,3,0
3,36,4:12,3,-4,6,7,4,4,10,6,3,2,0,6,4,3,no,13,1,1,2,2,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:39,0,-6,3,3,24,38,0,0,3,1,7,10,15,0,no,9,5,7,0,0,0,1,2
2,58,4:52,18,0,0,10,12,0,8,10,3,0,2,16,0,7,yes,4,2,0,2,3,5,3,0
3,48,6:29,9,-3,10,10,15,4,3,0,3,0,2,8,19,4,no,12,3,1,1,2,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:18,1,-5,7,20,26,0,4,10,4,0,1,14,16,1,no,8,5,0,1,1,3,4,0
2,61,3:08,8,-2,2,3,0,48,2,0,3,1,7,10,9,7,no,9,0,8,0,3,2,0,2
3,51,4:03,10,0,2,3,25,0,3,8,3,1,1,14,13,7,no,14,6,0,1,4,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:04,7,-2,4,7,10,0,2,32,2,0,0,9,13,4,no,11,2,0,4,1,2,4,3
2,49,3:01,9,-2,3,5,19,4,3,8,3,1,2,9,9,6,no,10,3,2,0,3,3,2,1
3,48,3:20,10,-4,3,3,24,0,4,8,1,0,3,12,8,8,yes,1,6,0,1,3,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:26,0,-6,0,0,19,48,0,0,0,0,5,1,0,0,no,12,3,9,0,0,1,3,2
2,57,2:20,18,0,4,7,11,0,3,14,3,1,0,3,6,7,no,13,3,0,2,4,2,3,0
3,50,2:24,9,-3,1,3,23,0,4,13,1,0,4,6,4,6,yes,1,5,0,2,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,2:52,18,0,4,3,22,0,4,9,1,0,3,7,4,8,no,11,5,0,1,4,4,2,1
2,56,3:34,9,-3,5,20,21,0,4,0,4,0,1,7,13,6,no,8,3,0,0,3,3,4,1
3,55,4:17,0,-6,0,2,4,55,0,0,1,1,6,8,5,5,no,14,1,10,0,2,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:23,12,-2,2,10,19,0,0,17,3,0,3,4,9,8,yes,4,4,0,2,3,2,4,0
2,53,3:17,0,-6,1,3,0,55,0,0,3,2,4,9,5,2,no,14,0,9,1,1,2,2,1
3,43,4:09,15,-1,4,3,12,1,5,4,2,0,0,10,9,10,no,9,2,1,1,5,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:17,11,-3,3,3,13,26,3,8,3,0,3,12,10,4,no,9,2,5,1,2,3,1,3
2,62,4:15,15,-1,3,20,11,0,4,10,4,0,2,11,11,5,no,8,3,0,1,3,4,3,0
3,46,4:11,1,-5,2,5,26,16,1,0,2,1,3,13,15,1,no,10,5,5,0,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:41,12,-1,2,20,18,0,3,10,4,0,4,7,9,5,no,8,4,0,1,3,3,3,0
2,57,3:09,14,-1,5,7,11,10,3,8,3,0,1,13,10,9,no,13,2,3,1,4,3,2,0
3,54,3:44,0,-6,2,3,19,26,3,7,3,1,5,6,7,0,no,14,4,7,1,0,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:10,0,-4,2,5,7,38,0,9,3,0,4,4,10,1,no,10,1,8,0,1,1,1,3
2,56,3:17,11,-1,7,7,15,0,7,10,2,0,1,8,10,5,no,11,3,0,2,2,4,5,0
3,50,3:20,13,-1,0,7,25,0,1,5,3,2,2,12,4,6,no,13,6,0,1,3,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:40,8,-1,2,5,0,48,0,0,2,0,6,7,4,6,no,12,0,9,0,3,2,1,1
2,52,2:54,5,-2,5,7,30,0,0,7,2,1,2,10,16,6,no,11,6,0,1,2,1,4,1
3,49,4:15,6,-2,6,15,11,0,8,5,3,0,0,9,6,5,yes,1,2,0,1,3,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:02,15,0,1,2,10,31,0,8,1,1,8,14,7,10,no,14,2,7,1,5,1,1,0
2,51,2:36,8,-3,8,10,12,0,3,13,3,0,2,11,19,7,no,12,2,0,2,3,4,3,1
3,48,2:37,1,-5,4,5,26,0,6,11,3,0,1,14,13,1,no,10,5,0,1,1,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,2:30,10,0,0,20,16,0,0,7,4,0,1,7,5,6,no,8,3,0,1,3,3,4,0
2,51,2:46,0,-1,5,2,24,18,3,0,1,0,6,3,14,3,no,14,4,5,0,2,3,3,1
3,48,3:31,0,-1,1,5,2,36,0,5,2,1,5,15,6,3,no,10,1,7,2,2,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:12,18,0,6,7,16,1,4,5,2,0,1,10,19,9,no,11,3,1,1,4,3,4,0
2,54,4:15,1,-5,1,0,0,48,0,9,1,1,4,10,10,4,no,13,0,8,2,2,2,2,0
3,50,4:11,8,-4,2,5,31,1,2,5,2,0,2,15,6,5,no,12,6,1,1,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:18,0,-6,4,3,16,45,0,0,2,0,2,9,19,0,yes,2,3,6,1,0,2,1,3
2,53,3:19,10,-2,4,8,15,0,9,9,2,1,1,22,18,4,yes,1,3,0,2,3,4,3,0
3,49,3:43,17,-1,3,7,17,0,0,6,2,3,0,14,8,7,no,11,3,0,1,3,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:44,15,-1,5,7,37,0,0,5,3,0,1,8,24,7,no,13,7,0,1,4,0,3,0
2,57,3:38,0,-6,5,10,6,33,0,9,3,2,5,16,12,0,no,12,2,8,1,0,0,1,1
3,49,5:29,12,-2,2,15,10,1,11,0,3,1,0,16,4,5,yes,1,2,1,0,3,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,45,3:17,13,-3,5,5,11,0,0,14,3,0,0,4,12,7,no,10,2,0,3,3,2,3,2
2,43,2:54,13,-1,6,3,19,0,3,0,1,4,1,5,4,5,no,11,4,0,0,3,2,3,1
3,41,3:56,1,-5,4,15,12,0,8,6,3,3,2,9,2,1,yes,1,3,0,1,1,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,5:04,9,0,7,7,15,2,11,0,2,1,2,12,8,6,no,11,2,2,0,2,6,3,0
2,50,7:23,9,0,2,7,9,9,0,14,3,1,5,12,8,6,no,13,3,3,2,3,1,2,0
3,46,7:27,0,-6,8,10,24,10,0,0,3,1,3,10,18,2,no,12,5,3,0,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:19,18,0,9,7,10,0,7,9,2,0,2,4,12,9,no,11,2,0,1,4,4,5,0
2,56,2:32,9,-3,1,0,8,41,0,0,0,2,6,14,2,3,no,12,2,8,1,2,1,1,1
3,46,4:22,0,-6,1,7,28,16,0,0,3,0,3,6,10,2,no,13,5,4,0,1,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:52,0,-5,3,3,23,34,0,0,3,1,5,10,15,2,no,9,4,6,0,1,2,1,2
2,55,3:47,12,-1,3,5,18,0,3,15,3,1,2,11,12,8,no,10,4,0,1,4,3,2,0
3,50,3:48,12,-2,4,10,10,0,8,8,3,2,0,20,14,5,yes,4,2,0,1,2,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:19,8,-1,3,5,13,26,0,0,2,1,5,15,13,5,no,12,3,6,0,3,1,2,0
2,52,3:19,13,0,7,7,11,0,8,6,2,0,2,6,12,11,no,11,2,0,1,4,4,4,1
3,51,3:00,0,-4,1,7,8,26,0,13,3,2,3,9,5,1,no,13,1,6,2,1,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:51,8,-3,4,15,38,0,4,0,3,0,4,11,18,3,yes,1,7,0,0,2,4,2,0
2,65,4:59,0,-5,6,10,4,50,0,0,3,0,7,12,11,1,no,12,1,9,1,1,1,1,1
3,58,3:42,18,0,4,7,9,0,4,16,2,2,1,13,7,8,no,11,2,0,2,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,1:57,15,-1,7,3,25,0,4,8,1,0,3,4,15,6,no,11,6,0,1,3,4,3,0
2,56,4:01,12,-2,6,10,14,0,3,13,3,0,0,11,9,5,no,12,2,0,2,3,3,3,2
3,44,3:34,0,-6,1,3,9,31,0,6,2,4,4,9,0,0,no,14,2,7,1,0,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:49,0,-6,0,3,9,55,2,0,3,0,6,10,8,0,no,9,2,9,0,0,1,2,2
2,62,2:53,13,-1,7,10,18,0,0,15,3,1,1,11,11,4,no,12,3,0,2,3,2,3,1
3,60,3:58,14,-2,4,5,24,0,3,12,3,0,2,5,7,9,no,10,5,0,1,4,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:02,18,0,1,3,13,25,0,0,2,0,1,6,7,7,no,14,3,6,0,4,1,2,2
2,53,3:43,1,-5,4,10,36,0,0,7,3,1,1,12,11,1,yes,3,7,0,1,1,2,2,1
3,52,3:50,8,-4,5,10,0,2,5,26,3,0,1,12,12,5,no,12,0,2,3,2,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:30,8,-3,4,7,28,0,0,15,2,0,1,9,12,4,no,11,5,0,2,1,4,2,2
2,56,3:07,18,0,2,7,18,0,0,11,3,1,1,6,11,9,no,13,4,0,2,5,0,3,0
3,52,2:56,0,-5,1,3,2,43,2,6,2,2,5,12,4,0,no,9,1,9,1,0,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:47,0,-6,7,10,6,25,3,10,3,0,2,4,16,0,yes,2,1,3,2,0,1,5,3
2,53,2:40,10,-2,4,0,32,0,2,7,0,2,3,10,7,2,no,11,7,0,1,2,2,2,2
3,53,2:55,17,-1,0,3,4,18,5,7,3,1,3,9,0,6,no,14,1,5,1,3,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:00,9,-2,9,3,8,0,9,21,1,0,2,4,19,4,no,11,1,0,3,2,4,5,2
2,55,4:51,0,-6,0,8,14,31,0,8,2,1,5,13,8,0,yes,1,3,7,1,0,2,1,1
3,52,3:36,17,0,1,3,18,10,3,0,3,0,2,16,6,9,no,9,3,1,1,5,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,2:54,1,0,7,7,23,0,7,5,3,0,3,6,13,6,no,13,5,0,1,3,4,2,0
2,49,3:37,1,0,7,10,17,0,0,14,3,1,0,14,13,6,no,12,3,0,2,3,1,4,1
3,43,5:28,0,-2,1,3,8,31,2,0,1,1,5,10,4,6,no,11,2,7,0,2,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,3:34,10,-4,9,15,6,4,3,9,3,1,2,3,11,6,yes,1,1,2,1,2,3,5,0
2,50,3:22,8,-1,1,7,20,0,0,15,3,2,1,7,3,4,no,13,4,0,2,3,1,3,0
3,45,3:39,4,-3,2,5,19,0,4,14,3,1,3,9,5,4,no,10,5,0,1,2,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:08,13,-1,2,7,17,0,0,19,2,1,1,12,8,6,no,11,3,0,3,3,4,1,1
2,53,2:58,1,-5,3,7,4,43,0,0,3,1,5,10,14,1,no,13,1,8,1,1,0,2,1
3,48,4:16,13,-3,3,3,32,0,0,0,1,0,3,10,10,8,no,8,7,0,0,3,1,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:49,0,-4,3,3,0,43,3,13,3,0,6,6,11,1,no,9,0,8,2,1,2,3,2
2,60,2:33,16,0,1,7,22,0,0,14,3,1,2,8,8,8,no,13,5,0,2,4,1,2,0
3,57,2:44,8,-2,3,20,14,0,4,10,4,0,0,11,6,3,no,8,2,0,1,2,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:14,18,0,5,10,4,0,7,23,3,1,1,13,4,6,no,12,1,0,3,4,4,2,0
2,62,2:53,0,-6,2,3,8,55,0,0,3,1,4,4,8,0,no,9,2,8,1,0,0,2,3
3,56,3:52,9,-3,8,7,31,0,4,0,2,1,1,8,13,3,no,11,5,0,0,1,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,3:00,0,-5,1,3,3,76,0,0,3,0,5,11,11,0,no,9,1,10,1,0,2,0,3
2,67,2:24,15,-1,10,5,25,1,3,9,3,1,1,7,24,5,no,10,5,1,0,3,2,3,0
3,61,5:43,11,-2,3,10,23,0,7,9,3,1,1,24,7,4,no,12,4,0,1,2,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:07,13,-1,4,5,8,0,4,21,3,1,2,6,10,6,no,10,2,0,2,4,4,2,0
2,49,4:28,13,-2,4,2,14,18,0,0,1,2,3,6,13,8,no,14,2,5,0,3,0,4,2
3,49,3:32,0,-5,3,7,24,1,5,14,3,0,1,11,0,0,no,13,6,1,2,0,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:57,0,-6,3,0,10,62,0,0,0,0,7,8,18,0,no,12,2,10,1,0,0,5,0
2,54,3:19,10,-2,5,7,22,0,4,8,3,1,1,11,12,5,no,13,4,0,1,3,4,2,0
3,53,3:57,17,-1,0,3,16,1,3,14,3,2,0,13,2,6,no,9,3,0,2,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:50,18,0,3,7,11,4,0,13,2,1,2,8,6,7,no,11,2,2,2,3,3,2,1
2,49,3:37,0,-3,5,3,18,26,0,0,2,1,2,6,17,5,no,14,4,6,0,2,1,2,2
3,42,4:53,0,-3,2,8,22,0,7,6,2,1,0,19,10,5,no,8,4,0,1,2,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:40,13,-1,4,7,23,0,3,11,3,1,0,14,12,7,no,13,4,0,2,4,2,2,0
2,56,4:12,14,-2,7,10,19,0,0,8,3,0,2,14,21,9,no,12,4,0,1,4,1,4,1
3,52,3:39,0,-6,2,3,6,43,4,0,2,0,5,13,8,2,no,14,1,9,0,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,77,2:57,0,-6,2,3,0,76,2,0,2,2,7,11,8,0,no,14,0,11,1,0,2,2,0
2,57,2:50,17,-1,5,3,20,0,5,8,2,0,1,11,14,8,yes,4,4,0,1,3,3,5,0
3,55,2:41,10,-2,2,3,17,4,3,18,3,1,1,9,9,5,no,9,3,1,2,3,3,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:26,13,-1,4,3,6,26,0,8,1,0,2,6,14,5,no,11,1,6,1,3,1,3,2
2,51,3:12,0,-6,4,10,19,10,3,11,3,0,5,11,8,0,yes,3,5,3,2,0,3,1,1
3,47,3:44,14,-2,0,15,16,0,0,4,3,2,2,10,5,6,yes,1,3,0,1,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,1:53,18,0,9,7,12,0,2,9,2,0,2,3,11,9,no,11,2,0,1,4,4,4,1
2,55,4:39,0,-6,2,3,8,34,6,8,3,0,5,5,5,0,no,9,1,6,1,0,4,2,3
3,44,2:33,9,-3,0,5,7,18,0,8,3,2,7,8,0,6,no,10,2,6,0,3,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:02,18,0,3,15,13,0,3,12,3,1,2,16,10,7,yes,1,2,0,2,4,5,1,0
2,49,3:45,0,-4,3,10,19,21,0,0,3,1,5,16,9,2,no,12,3,6,0,1,0,2,2
3,46,5:00,5,-3,6,5,16,1,2,14,3,1,2,8,21,5,no,10,5,1,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:12,16,0,6,7,24,0,3,8,3,1,1,4,10,8,no,13,5,0,1,4,1,3,0
2,48,2:07,3,-3,1,15,17,0,4,11,3,1,2,8,4,3,yes,1,3,0,2,2,4,3,0
3,46,2:38,5,-3,4,5,2,33,0,0,2,2,6,6,4,4,no,10,1,8,0,2,1,0,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:22,18,0,7,10,11,0,4,9,3,1,0,12,9,7,no,12,2,0,1,4,2,4,1
2,50,3:32,9,-3,4,3,28,4,0,5,1,1,3,6,12,4,no,11,5,2,1,2,1,3,2
3,49,2:47,0,-6,1,7,4,43,0,0,3,1,7,5,2,0,no,13,1,9,0,0,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:08,9,-3,11,10,9,0,0,20,3,1,0,3,12,1,no,12,2,0,3,1,2,4,2
2,54,4:59,0,-6,2,7,16,26,3,6,3,1,4,8,3,0,no,13,3,6,1,0,2,1,1
3,51,3:42,18,0,2,3,20,1,7,0,1,1,0,9,5,8,no,11,4,1,0,4,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:43,18,0,1,5,10,0,3,24,3,1,1,17,10,9,no,10,2,0,2,5,1,2,2
2,53,4:38,9,-3,9,7,17,0,0,14,2,0,2,8,18,5,no,11,4,0,2,2,2,3,3
3,48,3:31,0,-6,2,20,28,0,4,0,4,1,4,9,6,0,no,8,6,0,0,0,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:00,8,-4,2,2,8,36,0,5,1,1,5,8,10,5,no,14,2,8,1,2,0,2,2
2,53,3:57,11,-3,6,5,25,0,3,6,3,2,2,15,10,7,no,10,5,0,0,3,4,1,0
3,53,3:32,8,-2,1,3,16,1,0,26,2,0,0,8,11,4,yes,2,3,0,4,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,6:08,0,-4,5,3,34,13,4,8,3,0,2,17,27,1,no,9,6,3,1,1,2,4,0
2,55,3:58,11,-1,1,3,5,36,0,0,2,2,5,14,10,8,no,14,1,8,0,4,1,2,0
3,52,5:27,13,-1,7,10,5,0,3,15,3,0,1,20,14,9,no,12,1,0,2,4,5,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:30,14,-2,2,3,2,16,5,20,2,0,3,11,4,6,no,14,1,5,3,3,5,1,0
2,54,3:21,13,-1,0,3,21,16,2,0,3,1,3,10,6,4,no,9,4,3,0,3,2,2,2
3,52,3:25,0,-6,5,20,16,0,0,17,4,1,1,10,21,3,no,8,3,0,2,1,1,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,4:21,0,-2,4,20,15,0,11,4,4,0,1,14,9,3,no,8,3,0,1,2,5,2,1
2,52,3:17,10,0,1,3,0,38,0,0,3,2,6,9,6,9,no,9,0,7,0,4,1,2,1
3,48,2:27,5,-1,9,10,19,0,0,6,3,0,2,10,18,6,no,12,4,0,1,3,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:49,0,-6,1,7,27,21,0,7,3,1,4,12,9,0,no,13,5,6,1,0,0,2,0
2,51,3:26,18,0,8,7,10,0,3,5,2,3,1,16,14,9,no,11,2,0,1,4,3,2,1
3,47,3:18,9,-3,6,13,11,0,3,8,3,2,1,7,12,5,no,8,2,0,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:57,13,-1,4,13,11,0,6,13,3,2,1,12,7,6,no,8,2,0,2,3,3,3,0
2,53,2:53,0,-5,4,0,18,36,0,0,0,0,4,6,10,0,no,12,3,8,0,0,2,3,2
3,48,2:43,13,-2,2,7,12,10,0,6,3,1,2,3,4,8,no,13,2,3,1,3,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:53,3,-2,3,2,0,62,0,0,1,0,6,7,15,3,no,14,0,10,1,2,1,3,1
2,51,3:22,8,-1,0,3,24,9,3,5,3,0,3,11,4,6,no,9,5,2,1,3,3,2,1
3,46,1:58,10,-2,6,7,18,0,4,3,2,0,2,5,4,9,no,11,5,0,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:00,18,0,5,7,21,0,4,8,2,1,3,8,9,8,no,11,4,0,1,3,4,3,0
2,50,2:20,0,-5,7,20,13,0,9,6,4,0,2,2,10,1,no,8,3,0,1,1,4,5,0
3,43,2:42,8,-3,0,5,8,13,0,12,3,1,1,15,6,6,no,10,1,4,1,3,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:42,0,-6,3,3,0,64,0,6,3,0,6,8,17,0,no,9,0,10,1,0,0,2,3
2,61,3:03,9,-3,6,3,44,0,2,0,2,0,1,11,14,3,no,14,8,0,0,2,4,4,0
3,61,4:18,18,0,2,10,3,0,3,25,3,1,0,20,8,7,no,12,1,0,3,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:54,8,-2,6,7,14,0,0,21,3,0,0,4,15,6,no,13,3,0,3,3,1,4,1
2,53,3:54,0,-4,2,20,24,0,4,7,4,2,4,13,6,1,no,8,5,0,1,1,4,1,0
3,51,4:12,16,0,8,10,11,0,6,0,3,1,3,8,4,8,no,12,2,0,0,4,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:00,18,0,5,10,17,1,0,8,3,2,1,14,10,7,no,12,3,1,1,4,1,2,1
2,50,4:51,8,-4,4,5,18,0,3,16,3,0,1,12,14,5,no,10,4,0,2,2,4,3,0
3,41,4:24,1,-5,8,7,18,0,7,5,3,2,1,6,8,4,no,13,4,0,1,2,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:09,5,-5,0,3,0,62,0,0,1,0,7,10,6,4,no,11,0,11,0,1,1,2,2
2,58,2:41,17,-1,5,3,17,10,3,4,3,0,4,10,22,8,no,9,3,1,2,4,3,3,1
3,56,5:02,5,-3,3,7,30,0,3,11,3,0,0,18,10,2,no,13,6,0,2,2,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,5:20,17,0,3,3,27,0,2,22,2,1,1,10,14,5,no,9,5,0,3,3,2,3,2
2,49,3:44,0,-4,4,3,17,26,3,0,3,1,3,8,12,4,no,14,3,5,1,2,2,3,1
3,43,4:04,1,-2,1,5,4,26,0,8,3,3,4,14,6,4,no,10,1,6,0,2,1,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:34,16,0,3,10,8,16,3,0,3,1,2,16,5,8,no,12,2,4,0,4,1,3,0
2,50,5:00,3,-3,3,10,22,9,0,6,3,0,3,8,18,3,yes,7,4,2,2,2,0,3,3
3,47,2:30,5,-3,3,20,17,0,5,0,4,1,3,7,8,4,no,8,4,0,0,2,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,3:35,10,0,6,5,20,0,3,6,3,1,3,5,9,9,no,10,5,0,0,4,3,2,0
2,41,3:29,0,-2,2,0,9,13,4,15,0,0,1,6,10,3,no,11,2,4,2,2,1,4,3
3,36,2:47,5,-1,1,7,20,0,0,4,3,1,0,10,2,6,no,13,4,0,1,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:26,10,-2,4,7,23,4,3,15,3,0,3,9,12,4,no,13,4,2,2,3,3,1,0
2,54,3:34,17,-1,5,3,14,1,7,8,3,1,3,14,11,8,no,14,3,1,1,4,4,3,1
3,50,2:32,0,-6,4,10,6,36,0,0,3,0,5,8,8,0,no,12,1,8,0,0,1,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:40,0,-6,4,10,19,34,0,0,3,0,4,14,12,0,no,12,4,6,1,0,1,1,2
2,58,4:43,13,-1,9,7,23,0,7,0,2,2,3,10,14,6,no,11,4,0,0,3,4,3,0
3,45,3:31,14,-2,0,7,11,9,0,6,3,1,2,8,6,8,no,13,3,3,1,4,0,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:41,17,0,5,10,15,10,0,6,3,0,3,8,10,6,no,12,4,3,1,3,1,2,1
2,58,4:40,8,-4,3,3,8,31,3,6,2,1,3,16,7,2,no,14,1,7,1,1,3,3,1
3,56,2:31,1,-4,5,20,21,0,4,9,4,0,1,3,10,1,no,8,5,0,1,1,3,4,0
