Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
1,63,3:13,18,0,7,10,18,10,0,0,3,0,5,10,18,7,no,12,4,3,0,4,0,3,1,#55909251
2,63,4:09,3,-5,1,7,0,48,0,9,3,1,6,10,8,2,no,13,0,8,2,1,2,1,0,374
3,53,4:28,6,-4,1,13,24,0,4,9,3,0,1,16,10,4,no,8,5,0,1,2,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:51,18,0,6,3,26,0,3,11,2,2,3,14,24,7,no,14,6,0,2,4,1,3,0,#55908966
2,58,4:04,0,-6,4,10,8,31,0,11,3,0,4,20,12,2,no,12,1,7,1,1,2,2,1,374
3,48,4:30,9,-3,2,8,21,4,2,5,2,1,5,18,16,6,yes,1,5,2,1,3,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:21,12,-2,3,10,6,16,3,7,3,0,4,17,11,8,no,12,2,4,1,4,3,1,0,#55908684
2,51,5:14,11,-3,3,3,9,17,4,7,2,1,4,12,14,7,no,14,2,5,1,3,1,4,1,374
3,49,4:24,4,-4,5,10,26,0,3,5,3,0,0,11,15,3,yes,3,5,0,1,2,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:32,18,0,1,20,11,0,4,9,4,1,1,15,12,6,no,8,2,0,1,4,3,2,1,#55819449
2,55,3:15,0,-5,6,3,6,38,0,7,2,0,5,4,22,3,yes,2,2,7,1,1,1,2,2,374
3,48,3:57,4,-3,1,10,27,0,2,7,3,1,1,16,1,3,no,12,5,0,1,2,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,2:44,17,0,1,8,26,0,0,22,2,0,2,12,14,5,no,8,6,0,3,3,2,2,0,#55662035
2,55,2:54,9,-2,0,7,7,31,3,0,3,0,2,11,0,4,no,13,1,6,1,2,3,2,0,374
3,40,3:44,0,-6,11,10,14,5,6,0,3,0,2,7,16,3,no,12,3,3,0,1,3,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:44,18,0,3,7,15,0,4,12,2,1,2,11,4,6,no,11,3,0,2,3,4,1,2,#55615914
2,46,2:34,8,-4,4,5,14,13,0,6,2,1,4,10,9,5,no,10,3,4,1,2,2,3,0,374
3,33,3:06,1,-5,5,7,22,0,3,0,3,1,2,0,8,4,no,13,5,0,0,2,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:54,10,-2,8,15,16,0,5,5,3,1,1,2,18,4,yes,1,3,0,1,3,1,5,1,#55533941
2,54,2:50,17,-1,5,7,21,0,2,3,2,0,0,16,11,8,no,11,4,0,1,3,3,2,3,374
3,54,3:16,0,-6,1,3,4,48,4,0,3,3,6,11,0,0,no,9,1,8,0,0,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:59,11,-1,2,3,8,17,0,17,2,1,5,12,8,5,no,14,2,5,3,3,2,2,0,#55418267
2,48,2:09,13,-1,3,3,24,0,0,6,1,0,3,10,16,10,no,11,4,0,1,4,3,3,2,374
3,41,2:56,0,-4,1,0,19,25,0,0,0,1,6,8,6,1,no,12,4,7,0,1,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:19,8,-2,1,0,25,25,0,0,2,0,5,6,7,4,no,13,5,6,0,3,0,2,0,#55383582
2,35,3:16,9,-2,6,7,8,1,6,0,2,0,3,9,11,8,no,11,1,1,0,3,5,4,2,374
3,34,3:09,5,-4,3,0,14,0,4,12,0,1,1,10,7,8,yes,1,4,0,2,3,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:12,17,-1,1,3,21,4,0,13,2,0,1,19,14,8,no,14,4,2,2,4,2,3,1,#55063847
2,52,2:42,10,-2,7,7,22,0,8,0,2,0,3,6,13,7,no,11,4,0,0,3,4,4,1,374
3,42,4:16,0,-6,1,3,6,38,0,0,3,1,3,14,12,2,no,9,2,6,1,1,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:33,17,0,4,7,20,0,0,11,3,1,0,8,15,9,no,13,4,0,2,4,2,2,0,#55063664
2,57,3:11,8,-4,1,3,10,31,8,0,3,0,5,23,6,5,no,9,2,6,0,2,5,1,1,374
3,49,4:25,1,-4,5,3,23,13,0,8,2,2,3,12,22,1,no,14,5,4,1,1,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:29,17,0,4,5,20,0,3,15,3,0,1,7,13,8,no,10,4,0,1,4,1,3,2,#55063425
2,51,4:01,9,-2,2,3,7,16,0,16,2,0,2,7,6,4,no,9,1,5,2,2,2,2,3,374
3,45,2:58,0,-6,0,20,23,0,5,3,4,0,4,8,3,3,no,8,5,0,1,1,5,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,2:56,9,-2,6,7,19,0,7,5,2,0,3,7,9,6,no,11,4,0,1,2,4,5,0,#51374193
2,51,3:32,7,-2,0,5,0,18,0,23,2,1,4,9,3,5,no,10,0,5,3,3,1,0,3,374
3,40,2:36,10,-4,5,8,17,0,4,0,2,1,2,4,8,8,no,8,4,0,0,3,4,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:58,4,-4,4,3,19,31,0,0,3,0,3,10,13,3,no,14,3,6,1,2,2,2,2,#51373899
2,51,4:01,13,-1,7,10,6,13,3,0,3,1,2,11,12,7,no,12,1,4,0,4,3,2,0,374
3,50,3:11,10,-4,3,7,21,0,5,8,2,0,3,8,4,8,no,11,5,0,1,2,3,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:11,0,-6,3,3,8,55,0,0,3,0,5,7,7,0,no,9,1,8,1,0,2,2,3,#50772400
2,54,2:43,9,-3,4,7,25,1,3,8,3,0,1,6,7,6,no,13,5,1,1,3,3,2,0,374
3,54,5:30,18,0,3,7,5,0,3,18,2,0,1,10,9,12,no,11,2,0,2,5,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:42,11,-1,3,20,17,0,4,6,4,0,0,14,17,5,no,8,3,0,1,3,2,2,3,#50772165
2,52,4:10,0,-4,3,7,21,25,0,0,3,0,5,9,10,1,no,13,4,6,0,1,3,1,0,374
3,47,2:26,13,-1,2,7,12,0,4,10,2,0,1,17,13,8,no,11,4,0,2,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:47,0,-6,2,2,16,47,0,0,1,0,7,10,4,0,no,12,4,8,1,0,2,0,2,#50439671
2,53,2:49,14,-1,6,7,23,0,4,0,2,1,3,8,10,11,no,11,4,0,0,4,4,2,1,374
3,48,2:44,12,-1,1,8,11,0,0,17,2,0,1,10,14,9,no,8,2,0,3,5,1,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:35,4,-3,4,7,25,0,3,13,3,1,1,8,11,3,no,13,5,0,2,2,2,3,0,#46605479
2,53,4:03,18,0,3,8,16,0,8,0,2,0,3,9,4,7,yes,1,3,0,0,4,5,3,1,374
3,48,5:34,0,-5,2,3,2,38,0,8,3,1,3,8,10,3,no,9,1,7,1,1,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:31,15,-1,3,5,28,0,0,8,3,0,0,5,12,7,no,10,5,0,0,4,2,2,2,#46369326
2,54,5:28,12,-2,4,7,19,0,3,11,3,1,1,12,5,5,no,13,4,0,2,3,3,2,0,374
3,42,6:05,0,-6,8,10,4,0,10,16,3,1,0,11,11,3,no,12,1,0,2,1,4,6,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:06,17,0,2,3,22,9,0,10,1,1,3,9,8,6,no,11,4,3,1,3,3,2,0,#46026240
2,48,4:23,5,-5,3,20,25,0,0,0,4,2,1,8,9,3,no,8,5,0,0,1,2,2,2,374
3,40,3:52,4,-3,7,5,0,0,10,17,3,0,0,4,4,2,no,10,0,0,3,2,4,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:43,0,-6,8,3,10,48,0,0,3,2,4,6,25,0,no,9,2,7,1,0,0,3,3,#46026036
2,59,5:23,9,-2,3,7,28,0,0,14,2,0,1,9,12,5,no,11,5,0,2,2,3,3,1,374
3,51,5:42,17,0,1,3,4,1,11,14,3,1,1,22,0,9,no,14,1,1,2,5,5,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,8:07,18,0,4,3,26,0,0,15,2,0,2,6,20,7,no,14,5,0,2,4,1,4,2,#43027115
2,57,7:48,9,-3,8,10,12,10,3,8,3,0,3,10,12,4,no,12,2,2,2,2,3,4,0,374
3,57,6:06,0,-6,2,3,0,48,4,6,3,3,4,22,6,0,no,9,0,8,1,0,4,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,6:45,0,-5,6,3,5,55,1,0,3,1,6,4,18,3,no,9,1,9,0,1,1,2,3,#43026726
2,58,8:10,13,-2,6,7,15,0,2,17,2,0,2,10,6,7,no,11,4,0,2,2,4,4,0,374
3,53,8:39,13,-1,3,10,21,0,0,7,3,2,1,18,8,5,no,12,3,0,1,4,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,2:56,18,0,4,7,19,0,4,0,2,1,2,12,9,9,no,11,4,0,0,4,1,4,2,#43016421
2,50,6:28,0,-6,4,10,8,26,0,8,3,0,3,11,17,2,yes,2,1,5,1,1,3,3,1,374
3,50,6:10,9,-3,4,7,14,0,6,13,3,1,0,9,6,6,no,13,3,0,2,3,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:14,16,0,6,7,14,13,3,0,3,0,1,6,16,8,no,13,2,4,0,4,2,2,1,#43016225
2,43,3:13,3,-2,1,5,20,0,4,12,3,0,2,12,10,6,no,10,5,0,1,3,1,4,1,374
3,35,6:15,0,-3,2,7,15,0,0,14,2,0,1,16,8,6,no,11,3,0,2,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,8:10,16,0,1,3,4,21,3,10,3,1,5,14,9,8,no,14,1,6,1,4,2,3,0,#43015750
2,57,4:29,8,-2,4,20,14,0,0,13,4,1,2,11,18,6,no,8,2,0,2,3,3,2,1,374
3,48,2:56,0,-4,5,10,32,0,0,5,3,0,1,16,14,1,no,12,7,0,1,1,2,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:19,11,-1,4,10,8,0,3,22,3,1,1,20,6,5,no,12,2,0,3,3,3,3,0,#43011788
2,47,5:23,10,-1,8,7,15,0,8,0,3,1,3,3,8,7,no,13,3,0,0,3,6,2,0,374
3,40,3:51,0,-3,6,10,18,0,0,9,3,3,1,4,13,1,yes,3,4,0,1,1,0,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,2:41,0,-4,1,3,0,62,0,10,2,1,7,12,10,1,no,14,0,11,2,1,0,2,1,#61329872
2,67,3:57,11,-1,5,10,18,0,7,17,3,0,1,18,11,5,yes,3,3,0,2,3,4,2,1,373
3,55,3:29,13,-1,3,20,20,0,0,0,4,0,1,5,14,6,no,8,4,0,0,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:03,9,-2,3,7,8,25,0,8,3,0,2,8,16,5,no,13,2,5,2,3,1,2,0,#59469859
2,47,4:09,15,0,1,3,22,1,0,5,1,1,3,10,8,8,no,11,4,1,1,4,2,2,2,373
3,41,2:43,0,-6,5,13,15,0,0,14,3,4,1,12,6,0,no,8,4,0,2,0,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:30,10,-2,7,7,14,0,7,15,3,1,0,11,11,4,no,13,3,0,2,3,4,2,0,#56966358
2,50,2:30,17,-1,6,7,9,0,4,8,2,0,3,7,15,10,no,11,2,0,2,4,3,4,1,373
3,45,3:05,0,-6,0,3,30,18,0,0,3,2,4,14,6,0,no,9,6,4,0,0,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:50,14,-1,5,7,26,0,4,7,2,0,2,10,12,8,no,11,5,0,1,3,3,4,0,#50223470
2,60,4:10,0,-6,4,2,10,43,0,7,1,0,7,5,14,0,no,12,2,9,1,0,1,2,2,373
3,51,3:52,10,-1,2,5,14,0,7,14,3,0,2,14,3,7,no,10,4,0,1,4,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:43,11,-2,8,20,5,0,10,10,4,0,0,9,12,4,no,8,1,0,1,2,6,4,0,#62457815
2,58,5:04,15,-1,1,3,20,10,3,7,3,2,1,10,4,6,no,14,4,3,1,3,1,3,1,373
3,55,3:28,0,-5,5,10,24,9,0,12,3,0,4,8,11,0,no,12,5,3,2,0,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,2:38,16,-2,2,3,0,48,2,0,2,2,6,17,4,7,no,14,0,9,0,3,3,1,0,#61977465
2,59,3:20,9,-3,5,13,28,0,7,0,3,0,3,5,15,6,no,8,5,0,0,3,4,3,0,373
3,45,3:56,2,-4,6,10,19,0,0,12,3,1,2,12,15,5,no,12,4,0,2,3,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:40,18,0,3,7,14,0,3,19,3,1,0,12,10,7,no,13,3,0,3,4,2,2,0,#51207225
2,59,3:15,3,-4,3,3,13,36,0,5,2,0,4,12,14,2,no,9,2,8,1,1,3,1,2,373
3,51,2:41,5,-4,2,13,28,0,7,0,3,0,4,6,6,3,no,8,7,0,0,1,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:43,14,-1,2,7,21,9,0,8,2,0,4,6,5,6,no,11,5,3,1,2,2,3,0,#64921115
2,58,3:46,12,-1,2,10,32,0,3,0,3,0,1,2,6,5,yes,3,6,0,0,3,1,3,2,373
3,41,3:23,0,-6,5,7,0,21,3,11,3,1,2,8,5,0,no,13,0,6,1,0,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:58,13,-1,4,7,18,0,2,16,2,0,3,9,4,7,no,11,4,0,2,3,5,2,0,#64008759
2,55,4:59,4,-4,1,3,18,26,7,0,3,0,5,11,4,3,no,9,4,5,0,2,4,1,1,373
3,51,4:23,10,-4,5,13,8,0,0,19,3,1,0,6,18,8,no,8,1,0,2,3,0,5,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:01,18,0,4,3,15,13,7,0,3,0,4,8,9,7,no,9,3,3,0,4,4,2,1,#63832009
2,49,2:48,0,-5,4,20,18,0,0,12,4,0,0,11,12,5,no,8,3,0,2,2,3,3,1,373
3,40,4:11,6,-3,4,7,13,0,4,9,2,1,1,8,6,6,no,11,3,0,2,2,2,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:11,0,-6,5,3,12,25,4,16,3,1,1,6,13,0,no,9,2,3,3,0,1,4,3,#63771269
2,58,4:08,9,-2,6,7,28,1,3,6,3,0,1,6,6,4,no,13,6,1,1,2,3,2,0,373
3,51,7:01,17,0,0,2,11,13,0,8,1,2,5,9,2,8,no,14,2,5,1,4,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:00,13,-1,3,7,20,1,0,11,3,0,1,2,11,6,no,13,4,1,2,3,1,3,1,#63745039
2,54,5:56,11,-1,1,7,17,13,2,4,2,1,4,14,6,5,no,11,4,4,1,2,2,2,0,373
3,38,3:38,0,-4,10,10,12,0,8,2,3,1,2,11,10,4,yes,5,3,0,1,2,5,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:43,8,-4,5,20,25,0,6,0,4,0,2,10,10,2,no,8,5,0,0,1,6,2,0,#63296107
2,59,4:24,18,0,0,3,0,25,3,10,3,2,5,18,5,7,no,9,0,5,1,4,1,1,2,373
3,46,5:22,1,-5,5,3,14,18,0,10,3,1,4,8,21,1,no,14,3,5,2,1,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:59,2,-3,2,3,0,48,4,0,3,0,4,9,3,2,no,9,0,7,1,2,4,1,1,#61105784
2,54,3:32,10,-2,4,15,16,0,0,11,3,1,3,7,16,8,yes,1,3,0,2,3,2,3,1,373
3,47,4:39,11,-2,2,3,26,1,2,4,2,1,1,9,6,7,no,14,5,1,1,3,2,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:09,0,-6,4,10,8,38,0,6,3,0,5,10,11,0,no,12,2,8,1,0,0,2,2,#60466192
2,58,4:06,13,-1,4,10,21,0,3,8,3,1,0,13,13,4,yes,3,4,0,1,3,3,3,0,373
3,55,3:41,14,-2,1,7,22,4,0,9,3,1,3,9,8,6,no,13,4,2,1,3,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,5:33,18,0,3,5,16,0,3,12,3,2,1,14,8,7,no,10,3,0,1,4,3,2,0,#60465856
2,51,4:13,8,-4,9,5,13,13,0,7,2,0,4,3,22,5,no,12,3,4,1,2,2,3,1,373
3,46,3:44,1,-5,0,3,14,31,2,0,2,3,4,16,3,1,no,14,3,6,1,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,4:48,17,0,6,10,7,0,4,28,3,1,2,12,10,6,no,12,2,0,3,3,4,2,0,#58976690
2,59,6:44,6,-3,7,3,0,43,3,0,3,1,5,10,19,4,no,9,0,8,0,2,1,2,3,373
3,40,4:17,3,-5,0,5,31,2,0,4,2,2,3,15,8,2,no,10,7,2,1,1,0,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:03,14,-2,2,20,22,0,0,0,4,0,3,12,16,9,no,8,6,0,0,4,1,3,0,#58897199
2,53,3:59,13,-1,5,10,18,0,2,6,3,0,0,12,16,7,yes,3,3,0,1,4,3,2,2,373
3,38,3:42,0,-6,4,10,15,1,3,11,3,1,0,18,10,2,no,12,3,1,3,1,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,4:10,11,-2,1,0,8,31,0,5,2,1,4,10,3,7,no,13,1,7,1,3,1,2,0,#58896842
2,45,5:07,4,-3,5,3,32,0,4,0,1,1,4,2,6,2,no,11,8,0,0,1,3,3,1,373
3,41,3:28,6,-2,3,5,15,1,4,9,3,0,2,5,8,7,no,10,3,1,1,3,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:17,16,0,3,7,12,16,3,0,3,1,3,14,9,8,no,13,2,5,0,4,1,2,0,#56769219
2,50,2:25,0,-4,5,3,37,0,5,4,1,0,4,12,10,1,no,11,8,0,1,0,5,1,2,373
3,49,4:32,8,-2,5,20,6,0,4,8,4,1,3,4,11,6,no,8,2,0,1,3,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:04,4,-2,3,7,32,0,4,7,3,1,2,4,8,3,no,13,6,0,1,2,1,4,0,#56276644
2,50,2:55,5,-5,2,20,13,1,4,10,4,1,1,9,4,5,no,8,3,1,1,2,3,3,0,373
3,48,2:58,14,0,6,5,4,0,4,15,3,1,2,6,7,9,no,10,1,0,1,4,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:52,8,0,3,7,23,0,0,13,2,2,1,16,12,6,no,11,4,0,2,3,3,2,0,#56107201
2,44,3:05,4,-2,1,3,7,31,0,0,3,1,2,12,4,6,no,14,1,7,0,3,2,2,2,373
3,43,4:15,0,-4,8,7,16,0,7,9,3,0,0,4,16,6,no,13,4,0,2,2,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:41,13,-1,2,3,25,0,7,7,3,0,0,19,6,6,no,14,5,0,1,4,4,4,0,#56106971
2,52,2:33,13,-3,3,7,26,0,0,6,2,0,3,8,11,7,no,11,6,0,1,2,2,3,2,373
3,46,3:40,1,-5,4,5,4,13,0,24,3,0,0,5,15,4,no,10,1,4,2,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:43,3,-3,4,3,25,9,0,15,2,0,2,3,17,3,no,14,4,3,2,2,1,5,1,#56106466
2,55,2:39,5,-3,3,20,16,0,4,10,4,0,2,15,11,4,no,8,4,0,2,2,3,3,0,373
3,53,3:24,16,0,4,10,9,0,6,8,3,1,2,16,6,8,no,12,2,0,1,4,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:09,16,-1,4,3,0,21,7,15,3,1,6,14,12,7,no,9,0,5,2,3,4,1,1,#55990011
2,60,2:58,0,-5,1,10,21,25,0,8,3,0,4,14,5,0,no,12,5,4,2,0,1,3,0,373
3,55,3:53,10,-2,7,3,23,0,5,9,3,0,2,10,21,5,no,14,4,0,1,3,4,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:00,9,-3,1,7,23,0,4,17,3,0,2,6,5,6,no,13,4,0,2,3,2,4,0,#55753055
2,55,2:48,18,0,8,3,11,0,6,9,2,1,0,6,9,9,yes,4,2,0,1,4,4,3,1,373
3,53,2:35,0,-6,0,3,0,50,0,6,3,0,5,6,4,0,no,9,0,9,1,0,2,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:27,18,0,5,7,27,0,3,8,3,0,2,4,9,8,no,13,5,0,1,4,2,3,0,#55752904
2,55,4:00,0,-5,2,3,10,26,4,15,3,0,6,9,3,3,no,9,2,5,2,1,4,1,2,373
3,47,3:33,8,-3,6,10,10,16,0,0,3,1,5,4,5,5,no,12,2,4,0,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:42,18,0,6,7,18,0,0,14,3,1,1,2,18,6,no,13,3,0,2,4,2,3,0,#55676128
2,51,3:39,4,-3,2,10,18,4,8,8,3,0,1,26,2,3,no,12,3,2,1,2,5,2,0,373
3,50,3:45,0,-5,3,3,11,38,0,0,1,0,3,6,14,3,no,8,3,8,0,1,1,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:16,6,-2,7,3,32,0,6,6,1,0,3,4,16,4,no,11,7,0,1,2,2,4,1,#55637239
2,53,4:04,5,-2,0,3,0,36,3,8,3,2,6,12,0,6,no,9,0,4,2,3,5,1,0,373
3,51,3:02,10,-1,3,8,17,0,0,14,2,0,1,9,9,9,no,8,3,0,2,4,2,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,2:32,1,-5,1,5,11,55,0,0,2,1,7,9,8,1,no,10,2,10,0,1,1,0,1,#55568280
2,55,3:02,13,-3,3,3,28,1,0,10,2,1,2,8,14,10,no,9,6,1,1,4,2,2,2,373
3,48,3:18,13,-1,2,3,13,0,1,17,1,0,1,14,9,8,no,11,3,0,3,4,2,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:31,10,0,6,15,14,0,0,9,3,0,2,6,18,9,yes,1,3,0,1,4,2,4,1,#55567834
2,47,3:42,5,-1,4,10,20,9,0,0,3,0,4,13,11,6,no,12,4,2,1,3,2,2,1,373
3,45,3:02,0,-2,3,5,8,13,3,15,3,3,2,16,6,3,no,10,1,4,1,2,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:42,0,-6,1,3,20,38,0,7,3,0,6,4,5,0,no,9,4,7,1,0,0,2,3,#55481288
2,57,3:00,17,-1,5,3,10,1,6,16,2,0,3,5,4,7,no,14,2,1,2,4,6,3,0,373
3,48,2:59,10,-2,3,3,18,0,5,11,1,0,1,5,5,6,no,11,4,0,2,3,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:28,4,-3,4,7,19,13,3,8,3,0,3,4,7,3,no,13,4,4,1,2,2,2,0,#55481050
2,49,3:06,0,-5,5,3,14,10,6,16,3,1,2,8,15,3,no,9,2,2,2,1,4,6,0,373
3,44,4:46,18,0,4,3,8,2,3,6,2,3,1,13,3,7,yes,7,2,2,1,4,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:28,18,0,3,7,25,0,4,0,2,1,2,12,7,8,no,11,4,0,0,4,4,3,0,#55480834
2,54,2:47,4,-3,6,7,9,1,3,27,3,0,1,9,17,3,no,13,2,1,4,2,2,4,0,373
3,48,3:05,0,-5,2,2,13,36,0,0,1,1,5,12,9,3,no,12,3,8,0,1,1,1,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:07,18,0,3,3,25,4,0,9,3,2,3,12,16,7,no,9,6,1,1,4,1,2,0,#55480562
2,55,2:46,0,-6,5,3,6,25,0,22,2,0,3,5,12,0,no,14,1,6,3,0,3,4,1,373
3,52,3:11,9,-3,3,10,22,4,3,4,3,0,1,14,3,4,no,12,4,2,1,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:40,0,-6,6,3,20,26,3,6,3,2,2,14,15,0,no,9,3,5,1,0,2,3,2,#55412345
2,56,3:29,9,-2,8,7,17,0,8,9,2,1,3,7,12,6,no,11,4,0,1,2,6,2,0,373
3,49,3:55,17,0,1,0,11,13,0,7,2,2,3,18,12,8,no,13,3,4,1,4,0,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:37,17,0,4,5,31,0,2,8,2,0,3,9,18,8,no,10,6,0,1,4,3,2,0,#51972099
2,59,3:21,0,-6,1,10,3,43,0,8,3,0,4,18,8,0,no,12,1,8,2,0,0,2,2,373
3,54,4:29,9,-2,8,3,13,16,7,0,3,1,2,8,9,3,no,9,2,3,0,2,4,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:14,18,0,2,3,7,1,6,19,3,2,0,16,4,7,no,9,2,0,2,4,4,3,0,#51368574
2,52,2:13,4,-3,5,7,29,10,0,0,3,0,2,2,17,3,no,13,6,3,0,2,1,3,0,373
3,48,2:13,0,-5,1,0,8,36,0,8,0,2,4,10,7,3,no,11,1,8,1,1,0,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:57,12,-1,1,20,18,0,0,14,4,0,1,16,20,6,no,8,4,0,2,3,1,4,0,#46385889
2,57,3:30,11,-2,8,10,22,0,0,8,3,0,3,13,25,7,no,12,5,0,1,3,3,2,1,373
3,56,5:40,3,-5,1,2,4,48,3,0,1,2,4,19,3,2,no,14,1,8,1,1,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:34,0,-5,2,3,15,43,0,0,2,0,5,6,4,3,no,14,2,9,0,1,2,2,2,#46372253
2,57,4:38,17,0,1,10,18,0,4,7,3,0,2,9,6,7,yes,4,4,0,1,3,4,3,0,373
3,56,3:46,4,-2,3,3,18,0,3,27,2,1,1,6,11,3,no,9,4,0,4,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,3:13,10,-1,3,7,26,0,0,5,3,1,2,4,10,9,no,13,5,0,1,4,0,3,1,#46372094
2,45,4:16,0,-3,0,0,6,25,4,13,0,1,5,9,2,3,no,12,2,4,3,2,4,2,0,373
3,43,4:09,11,-1,7,7,17,0,2,0,2,1,0,5,6,8,no,11,3,0,0,3,4,5,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,5:00,11,-2,4,3,8,13,0,15,1,0,1,7,18,8,no,11,1,3,3,3,1,3,3,#43437836
2,48,5:06,4,-4,1,5,26,0,3,13,3,0,3,13,4,3,no,10,6,0,1,2,3,1,2,373
3,39,5:10,7,-2,6,10,15,0,3,0,3,1,2,10,8,8,no,12,3,0,0,4,4,3,0,
